Time	UTC	ROTORCRAFT_STATUS:cpu_time	ROTORCRAFT_STATUS:vsupply	ROTORCRAFT_STATUS:ap_v_mode	ROTORCRAFT_STATUS:ap_h_mode	ROTORCRAFT_STATUS:arming_status	ROTORCRAFT_STATUS:ap_motors_on	ROTORCRAFT_STATUS:ap_in_flight	ROTORCRAFT_STATUS:ap_mode	ROTORCRAFT_STATUS:gps_status	ROTORCRAFT_STATUS:frame_rate	ROTORCRAFT_STATUS:rc_status	ROTORCRAFT_STATUS:motor_nb_err	ROTORCRAFT_STATUS:link_imu_nb_err	VIRT_BARO:PRESSURE	VIRT_BARO:FILT_HEIGHT	VIRT_BARO:HEIGHT	VIRT_BARO:ADC	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROTORCRAFT_NAV_STATUS:horizontal_mode	ROTORCRAFT_NAV_STATUS:cur_stage	ROTORCRAFT_NAV_STATUS:cur_block	ROTORCRAFT_NAV_STATUS:dist_wp	ROTORCRAFT_NAV_STATUS:dist_home	ROTORCRAFT_NAV_STATUS:stage_time	ROTORCRAFT_NAV_STATUS:block_time	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	ROTORCRAFT_FP:flight_time	ROTORCRAFT_FP:thrust	ROTORCRAFT_FP:carrot_psi	ROTORCRAFT_FP:carrot_up	ROTORCRAFT_FP:carrot_north	ROTORCRAFT_FP:carrot_east	ROTORCRAFT_FP:psi	ROTORCRAFT_FP:theta	ROTORCRAFT_FP:phi	ROTORCRAFT_FP:vup	ROTORCRAFT_FP:vnorth	ROTORCRAFT_FP:veast	ROTORCRAFT_FP:up	ROTORCRAFT_FP:north	ROTORCRAFT_FP:east	HOVER_LOOP:cmd_heading	HOVER_LOOP:cmd_y	HOVER_LOOP:cmd_x	HOVER_LOOP:err_sum_y	HOVER_LOOP:err_sum_x	HOVER_LOOP:err_yd	HOVER_LOOP:err_xd	HOVER_LOOP:err_y	HOVER_LOOP:err_x	HOVER_LOOP:est_ydd	HOVER_LOOP:est_xdd	HOVER_LOOP:est_yd	HOVER_LOOP:est_xd	HOVER_LOOP:est_y	HOVER_LOOP:est_x	HOVER_LOOP:sp_y	HOVER_LOOP:sp_x	VERT_LOOP:delta_t	VERT_LOOP:fb_cmd	VERT_LOOP:ff_cmd	VERT_LOOP:sum_err	VERT_LOOP:adp_meas	VERT_LOOP:adp_cov	VERT_LOOP:adp_inv_m	VERT_LOOP:ref_zdd	VERT_LOOP:ref_zd	VERT_LOOP:ref_z	VERT_LOOP:est_zdd	VERT_LOOP:est_zd	VERT_LOOP:est_z	VERT_LOOP:zd_sp	VERT_LOOP:z_sp	ROTORCRAFT_CMD:cmd_thrust	ROTORCRAFT_CMD:cmd_yaw	ROTORCRAFT_CMD:cmd_pitch	ROTORCRAFT_CMD:cmd_roll	IMU_MAG_SCALED:mz	IMU_MAG_SCALED:my	IMU_MAG_SCALED:mx	IMU_ACCEL_SCALED:az	IMU_ACCEL_SCALED:ay	IMU_ACCEL_SCALED:ax	IMU_GYRO_SCALED:gr	IMU_GYRO_SCALED:gq	IMU_GYRO_SCALED:gp	ENERGY:power	ENERGY:energy	ENERGY:amp	ENERGY:bat	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
188.317	11:55:48.078	187	119	1	2	0	1	0	4	3	90	0	1	0	101309.984375	1.250098	1.250098	1255	-599	876	382	-62157	0	0	-337	-5130	837	0	1	0	0.	20.3	0	187	0	3	8	170	308400	0	0	0	0	0	0	0	116454433	521379750	501224064	79184640	384210144	0	-1313	0	337	0	0	12094	-188	1	61735	0	0	337	837	-5130	0.	0	0	0	0	0	0	0	0	1576	-49	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	-599	-62157	-337	0	-337	-1313	0	115	-43	1692	1935	1755	-9805	-1540	-103	-178	-283	-152	-253.422394	0	-21.296	11.9	-0.045898	2.953369	0.000244
188.417	11:55:48.178	187	119	1	2	0	1	0	4	3	90	0	1	0	101309.804688	1.265039	1.265039	1270	856	1388	-251	-63536	0	0	-337	-5130	837	0	1	0	0.	20.3	0	187	0	3	8	170	308500	0	0	0	0	0	0	0	116454433	521379750	501224064	79184640	384210144	0	-1313	0	337	0	0	12202	-202	3	59621	0	0	337	837	-5130	0.	0	0	0	0	0	0	0	0	-416	-1111	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	856	-63536	-337	0	-337	-1313	0	159	-85	1789	1850	1702	-8642	-2678	-112	-91	-374	322	-254.659988	0	-21.4	11.9	-0.049545	2.979598	0.000996
188.517	11:55:48.278	187	119	1	2	0	1	0	4	3	90	0	1	0	101309.867188	1.260059	1.260059	1265	-1629	-1307	-478	-72173	0	0	-337	-5130	837	0	1	0	0.	20.3	0	187	0	3	8	170	308600	0	0	0	0	0	0	0	116454433	521379750	501224064	79184640	384210144	0	-1313	0	337	0	0	12323	-204	-10	72414	0	0	337	837	-5130	0.	0	0	0	0	0	0	0	0	-785	-1413	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	-1629	-72173	-337	0	-337	-1313	0	109	167	1708	1986	1698	-6896	-2839	-255	-126	0	-810	-255.742889	0	-21.490999	11.9	-0.050109	3.006216	-0.001819
188.617	11:55:48.378	187	119	1	2	0	1	0	4	3	90	0	1	0	101309.6875	1.275	1.275	1280	-1695	109	-1806	-64588	0	0	-337	-5130	837	0	1	0	0.	20.3	0	187	0	3	8	170	308700	0	0	0	0	0	0	0	116454433	521379750	501224064	79184640	384210144	0	-1313	0	337	0	0	12441	-207	-26	66789	0	0	337	837	-5130	0.	0	0	0	0	0	0	0	0	1912	-979	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	-1695	-64588	-337	0	-337	-1313	0	69	14	1919	1805	1710	-6577	-3134	39	200	-21	-1046	-255.433487	0	-21.465	11.9	-0.050551	3.038002	-0.007061
188.717	11:55:48.478	188	119	1	2	0	1	0	4	3	91	0	1	0	101309.867188	1.260059	1.260059	1265	1041	2661	-126	-53392	0	0	-337	-5130	837	0	1	0	0.	20.3	0	187	0	3	8	170	308800	0	0	0	0	0	0	0	116454433	521379750	501224064	79184640	384210144	0	-1313	0	337	0	0	12548	-219	-37	54423	0	0	337	837	-5130	0.	0	0	0	0	0	0	0	0	2433	403	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	1041	-53392	-337	0	-337	-1313	0	193	-99	1664	1879	1736	-8157	-730	-931	257	-87	-1067	-255.278793	0	-21.452	11.9	-0.053651	3.064022	-0.009049
188.817	11:55:48.578	188	119	1	2	0	1	0	4	3	91	0	1	0	101309.804688	1.265039	1.265039	1270	2037	2031	942	-48576	0	0	-337	-5130	837	0	1	0	0.	20.3	0	188	0	3	8	170	308900	0	0	0	0	0	0	0	116454433	521379750	501224064	79184640	384210144	0	-1313	0	337	0	0	12659	-237	-35	47965	0	0	337	837	-5130	0.	0	0	0	0	0	0	0	0	0	-98	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	2037	-48576	-337	0	-337	-1313	0	169	-65	1797	1938	1698	-8652	-1049	-1324	113	-78	-636	-255.588196	0	-21.478001	11.9	-0.058236	3.091219	-0.008246
188.917	11:55:48.678	188	119	1	2	0	1	0	4	3	91	0	1	0	101309.742188	1.27002	1.27002	1275	-3006	-556	-1270	-66692	0	0	-337	-5130	837	0	1	0	0.	20.3	0	188	0	3	8	170	309000	0	0	0	0	0	0	0	116454433	521379750	501224064	79184640	384210144	0	-1313	0	337	0	0	12780	-239	-50	66999	0	0	337	837	-5130	0.	0	0	0	0	0	0	0	0	-594	-1234	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	-3006	-66692	-337	0	-337	-1313	0	178	113	1874	1846	1729	-9054	-1034	-88	-527	-553	-1006	-253.731796	0	-21.322001	11.9	-0.05747	3.118362	-0.011538
189.017	11:55:48.778	188	119	1	2	0	1	0	4	3	91	0	1	0	101309.625	1.27998	1.27998	1285	-2304	-616	-1179	-86145	0	0	-338	-5130	837	0	1	0	0.	20.3	0	188	0	3	8	170	309100	0	0	0	0	0	0	0	116454433	521379750	501224064	79184640	384210144	0	-1313	0	338	0	0	12860	-177	-40	88504	0	0	338	837	-5130	0.	0	0	0	0	0	0	0	0	1447	-616	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	-2304	-86145	-338	0	-338	-1313	0	65	182	1789	1875	1691	-8981	-2442	819	-932	675	-1429	-253.422394	0	-21.296	11.9	-0.042969	3.139893	-0.010742
189.117	11:55:48.878	188	119	1	2	0	1	0	4	3	91	0	1	0	101309.984375	1.250098	1.250098	1255	1330	2520	-918	-81438	0	0	-338	-5130	837	0	1	0	0.	20.3	0	188	0	3	8	170	309200	0	0	0	0	0	0	0	116454433	521379750	501224064	79184640	384210144	0	-1313	0	338	0	0	-12748	-149	-130	81146	0	0	338	837	-5130	0.	0	0	0	0	0	0	0	0	2820	-337	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	1330	-81438	-338	0	-338	-1313	0	-9	19	1793	2016	1717	-10329	-946	171	56	592	-1743	-254.659988	0	-21.4	11.9	-0.036267	-3.11167	-0.03218
189.217	11:55:48.978	188	119	1	2	0	1	0	4	3	91	0	1	0	101309.867188	1.260059	1.260059	1265	-538	1154	-672	-55006	0	0	-338	-5130	837	0	1	0	0.	20.3	0	188	0	3	8	170	309300	0	0	0	0	0	0	0	116454433	521379750	501224064	79184640	384210144	0	-1313	0	338	0	0	-12636	-135	-182	53214	0	0	338	837	-5130	0.	0	0	0	0	0	0	0	0	584	-447	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	-538	-55006	-338	0	-338	-1313	0	110	118	1822	1846	1675	-10320	441	240	540	-462	-924	-252.958298	0	-21.257	11.9	-0.03304	-3.084577	-0.044591
189.317	11:55:49.078	188	119	1	2	0	1	0	4	3	91	0	1	0	101309.6875	1.275	1.275	1280	1553	2576	-1124	-38658	0	0	-338	-5130	837	0	1	0	0.	20.3	0	188	0	3	8	170	309400	0	0	0	0	0	0	0	116454433	521379750	501224064	79184640	384210144	0	-1313	0	338	0	0	-12504	-116	-150	40229	0	0	338	837	-5130	0.	0	0	0	0	0	0	0	0	2201	-332	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	1553	-38658	-338	0	-338	-1313	0	144	47	1721	1905	1615	-9157	-1373	917	82	-191	666	-250.637802	0	-21.062	11.9	-0.028653	-3.052565	-0.036842
189.417	11:55:49.178	188	119	1	2	0	1	0	4	3	91	0	1	0	101309.742188	1.27002	1.27002	1275	-839	384	-179	-36729	0	0	-337	-5130	837	0	1	0	0.	20.3	0	188	0	3	8	170	309500	0	0	0	0	0	0	0	116454433	521379750	501224064	79184640	384210144	0	-1313	0	337	0	0	-12412	-178	-145	36523	0	0	337	837	-5130	0.	0	0	0	0	0	0	0	0	-74	-560	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	-839	-36729	-337	0	-337	-1313	0	93	88	1826	1890	1668	-8392	-1706	-706	-627	-104	17	-254.50528	0	-21.386999	11.9	-0.043477	-3.029958	-0.035481
189.517	11:55:49.278	188	119	1	2	0	1	0	4	3	91	0	1	0	101309.921875	1.255078	1.255078	1260	-968	1335	-1111	-49847	0	0	-335	-5109	832	0	1	0	0.	20.3	0	188	0	3	8	170	309600	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	335	0	0	-12333	-197	-137	50098	0	0	335	832	-5109	0.	0	0	0	0	0	0	0	0	1722	-1784	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	-968	-49847	-335	0	-335	-1313	0	97	58	1737	1957	1653	-9971	-784	-362	-653	313	-122	-254.969406	0	-21.426001	11.9	-0.048189	-3.010981	-0.033454
189.617	11:55:49.378	188	119	1	2	0	1	0	4	3	91	0	1	0	101309.804688	1.265039	1.265039	1270	-40	346	-813	-43115	0	0	-335	-5109	832	0	1	0	0.	20.3	0	188	0	3	8	170	309700	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	335	0	0	-12270	-222	-162	42751	0	0	335	832	-5109	0.	0	0	0	0	0	0	0	0	352	219	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	-40	-43115	-335	0	-335	-1313	0	220	193	1725	1942	1668	-8853	-1760	-505	-788	-680	278	-254.814697	0	-21.413	11.9	-0.054613	-2.995677	-0.03992
189.717	11:55:49.478	189	119	1	2	0	1	0	4	3	91	0	1	0	101309.867188	1.260059	1.260059	1265	-261	1131	-229	-41173	0	0	-335	-5109	832	0	1	0	0.	20.3	0	188	0	3	8	170	309800	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	334	0	0	-12204	-263	-186	45387	0	0	334	832	-5109	0.	0	0	0	0	0	0	0	0	2897	-695	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	-261	-41173	-335	0	-335	-1313	0	146	191	1700	1964	1672	-9044	-2437	-568	-958	-540	-52	-253.112991	0	-21.27	11.9	-0.064453	-2.979004	-0.046143
189.817	11:55:49.578	189	119	1	2	0	1	0	4	3	91	0	1	0	101309.867188	1.260059	1.260059	1265	875	2649	-702	-17531	0	0	-333	-5109	832	0	1	0	0.	20.2	0	189	0	3	8	170	309900	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	333	0	0	-12170	-287	-188	17671	0	0	333	832	-5109	0.	0	0	0	0	0	0	0	0	-80	114	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	875	-17531	-333	0	-333	-1313	0	188	18	1708	1968	1656	-8902	-2575	-475	-1403	-322	226	-252.648895	0	-21.231001	11.9	-0.070206	-2.971916	-0.04583
189.917	11:55:49.678	189	119	1	2	0	1	0	4	3	91	0	1	0	101309.625	1.27998	1.27998	1285	1047	2002	58	-23749	0	0	-333	-5109	832	0	1	0	0.	20.2	0	189	0	3	8	170	310000	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	333	0	0	-12128	-279	-144	21669	0	0	333	832	-5109	0.	0	0	0	0	0	0	0	0	801	-279	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	1047	-23749	-333	0	-333	-1313	0	79	-19	1696	2049	1675	-8549	-2481	-1574	-723	318	1146	-253.112991	0	-21.27	11.9	-0.068108	-2.960845	-0.034555
190.017	11:55:49.778	189	119	1	2	0	1	0	4	3	91	0	1	0	101309.6875	1.275	1.275	1280	-3828	869	-192	-39026	0	0	-333	-5109	832	0	1	0	0.	20.2	0	189	0	3	8	170	310100	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	333	0	0	-11999	-403	-55	40240	0	0	333	832	-5109	0.	0	0	0	0	0	0	0	0	4071	977	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	-3828	-39026	-333	0	-333	-1313	0	814	-153	1854	1898	1603	-8971	-3060	348	1442	-5400	3278	-253.422394	0	-21.296	11.9	-0.101167	-2.928341	-0.012539
190.117	11:55:49.878	189	119	1	2	0	1	0	4	3	91	0	1	0	101309.984375	1.250156	1.250156	1260	1595	-639	-1314	-64325	0	0	-334	-5109	832	0	1	0	0.	20.2	0	189	0	3	8	170	310200	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	333	0	0	-11992	-441	-110	71785	0	0	333	832	-5109	0.	0	0	0	0	0	0	0	0	-370	-762	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	1595	-64325	-334	0	-334	-1313	0	246	309	1648	2027	1637	-7681	-627	44	-1560	313	-1787	-253.577087	0	-21.309	11.9	-0.107816	-2.928011	-0.027897
190.217	11:55:49.978	189	119	1	2	0	1	0	4	3	91	0	1	0	101309.6875	1.274961	1.274961	1285	-552	-1161	-932	12032	0	0	-333	-5109	832	0	1	0	0.	20.2	0	189	0	3	8	170	310300	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	333	0	0	-11946	-287	-285	-12414	0	0	333	832	-5109	0.	0	0	0	0	0	0	0	0	927	-499	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	-552	12032	-333	0	-333	-1313	0	-238	311	1882	1931	1607	-9309	804	-539	-257	2558	-143	-256.052307	0	-21.517	11.9	-0.076046	-2.918007	-0.068894
190.317	11:55:50.078	189	119	1	2	0	1	0	4	3	91	0	1	0	101309.6875	1.275	1.275	1280	-1477	471	-2062	22840	0	0	-330	-5130	837	0	1	0	0.	20.2	0	189	0	3	8	170	310400	0	0	0	0	0	0	0	116454433	521379733	501224064	79184640	384210144	0	-1313	0	330	0	0	-11796	-263	-211	-22209	0	0	330	837	-5130	0.	0	0	0	0	0	0	0	0	2805	-1107	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	-1477	22840	-330	0	-330	-1313	0	-24	98	1741	1972	1588	-11423	-2447	-1049	-148	662	732	-254.659988	0	-21.4	11.9	-0.063477	-2.878906	-0.052002
190.417	11:55:50.178	189	119	1	2	0	1	0	4	3	91	0	1	0	101309.984375	1.250156	1.250156	1260	-1015	2225	-1227	1737	0	0	-328	-5130	837	0	1	0	0.	20.2	0	189	0	3	8	170	310500	0	0	0	0	0	0	0	116454433	521379733	501224064	79184640	384210144	0	-1313	0	328	0	0	-11759	-366	-62	1623	0	0	328	837	-5130	0.	0	0	0	0	0	0	0	0	2385	-546	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	-1015	1737	-328	0	-328	-1313	0	292	7	1656	1975	1660	-12620	-622	-14	-2894	-536	462	-254.350601	0	-21.374001	11.9	-0.089709	-2.871387	-0.01542
190.517	11:55:50.278	189	119	1	2	0	1	0	4	3	91	0	1	0	101309.921875	1.255117	1.255117	1265	564	1634	493	-6208	0	0	-327	-5109	832	0	1	0	0.	20.2	0	189	0	3	8	170	310600	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	327	0	0	-11666	-389	-104	869	0	0	327	832	-5109	0.	0	0	0	0	0	0	0	0	883	-206	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	564	-6208	-327	0	-327	-1313	0	90	-195	1616	2053	1683	-12919	1456	-299	-466	723	505	-255.124084	0	-21.438999	11.9	-0.09474	-2.847774	-0.024828
190.617	11:55:50.378	189	119	1	2	0	1	0	4	3	91	0	1	0	101309.867188	1.260059	1.260059	1265	-2463	26	-1570	-20464	0	0	-326	-5109	832	0	1	0	0.	20.2	0	189	0	3	8	170	310700	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	326	0	0	-11533	-298	-3	21976	0	0	326	832	-5109	0.	0	0	0	0	0	0	0	0	1867	-2042	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	-2463	-20464	-326	0	-326	-1313	0	234	21	1616	1975	1599	-9962	-1500	559	-196	-261	265	-254.969406	0	-21.426001	11.9	-0.071755	-2.817723	-0.000962
190.717	11:55:50.478	190	119	1	2	0	1	0	4	3	90	0	1	0	101309.921875	1.255078	1.255078	1260	1591	2824	-898	-30293	0	0	-326	-5109	832	0	1	0	0.	20.2	0	189	0	3	8	170	310800	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	326	0	0	-11449	-355	-41	30462	0	0	326	832	-5109	0.	0	0	0	0	0	0	0	0	2032	-1965	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	1591	-30293	-326	0	-326	-1313	0	327	-57	1834	1986	1599	-7848	-3296	-446	-470	-348	-440	-255.433487	0	-21.465	11.9	-0.087118	-2.7948	-0.00986
190.817	11:55:50.578	190	119	1	2	0	1	0	4	3	90	0	1	0	101309.984375	1.250156	1.250156	1260	1560	2541	-1194	-30702	0	0	-326	-5109	832	0	1	0	0.	20.2	0	190	0	3	8	170	310900	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	326	0	0	-11340	-361	-63	28080	0	0	326	832	-5109	0.	0	0	0	0	0	0	0	0	285	88	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	1560	-30702	-326	0	-326	-1313	0	198	-2	1632	2146	1607	-7524	-2575	-377	-87	65	-292	-255.742889	0	-21.490999	11.9	-0.088441	-2.768137	-0.014963
190.917	11:55:50.678	190	119	1	2	0	1	0	4	3	90	0	1	0	101309.921875	1.255117	1.255117	1265	-2063	-504	-1695	-25447	0	0	-327	-5109	832	0	1	0	0.	20.2	0	190	0	3	8	170	311000	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	327	0	0	-11201	-370	-99	24110	0	0	327	832	-5109	0.	0	0	0	0	0	0	0	0	152	-1844	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	-2063	-25447	-327	0	-327	-1313	0	225	-7	1765	1924	1637	-7136	-1633	-1182	178	-135	21	-253.886475	0	-21.334999	11.9	-0.090644	-2.734144	-0.023896
191.017	11:55:50.778	190	119	1	2	0	1	0	4	3	90	0	1	0	101309.804688	1.265039	1.265039	1275	-1380	-591	-795	-24714	0	0	-327	-5109	832	0	1	0	0.	20.2	0	190	0	3	8	170	311100	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	327	0	0	-11040	-364	-106	25510	0	0	327	832	-5109	0.	0	0	0	0	0	0	0	0	-65	-1083	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	-1380	-24714	-327	0	-327	-1313	0	265	158	1648	2171	1611	-8049	-2947	-887	239	-217	270	-251.565979	0	-21.139999	11.9	-0.088623	-2.698242	-0.025635
191.117	11:55:50.878	190	119	1	2	0	1	0	4	3	90	0	1	0	101309.984375	1.250156	1.250156	1260	-756	-464	-302	-26872	0	0	-327	-5109	832	0	1	0	0.	20.2	0	190	0	3	8	170	311200	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	327	0	0	-10909	-358	-114	27917	0	0	327	832	-5109	0.	0	0	0	0	0	0	0	0	1888	-2231	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	-756	-26872	-327	0	-327	-1313	0	174	94	1644	2083	1603	-8779	-1942	-387	-575	-21	440	-253.112991	0	-21.27	11.9	-0.087588	-2.66282	-0.028508
191.217	11:55:50.978	190	119	1	2	0	1	0	4	3	90	0	1	0	101309.804688	1.265039	1.265039	1275	1103	1503	-2778	-31100	0	0	-327	-5109	832	0	1	0	0.	20.2	0	190	0	3	8	170	311300	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	327	0	0	-10764	-359	-149	31578	0	0	327	832	-5109	0.	0	0	0	0	0	0	0	0	283	-2335	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	1103	-31100	-327	0	-327	-1313	0	180	39	1890	2075	1649	-10722	-1088	907	-270	-17	-292	-254.041183	0	-21.348	11.9	-0.087954	-2.627199	-0.036589
191.317	11:55:51.078	190	119	1	2	0	1	0	4	3	90	0	1	0	101309.867188	1.260078	1.260078	1270	51	354	-2449	-25230	0	0	-327	-5109	832	0	1	0	0.	20.2	0	190	0	3	8	170	311400	0	0	0	0	0	0	0	116454449	521379733	501224064	79184648	384210144	0	-1313	0	327	0	0	-10630	-365	-189	24405	0	0	327	832	-5109	0.	0	0	0	0	0	0	0	0	374	-1151	0	0	-5109	832	0	0	0	0	0	0	0	26214	57147	0	0	0	51	-25230	-327	0	-327	-1313	0	212	101	1818	1975	1599	-10217	-1290	1074	21	-209	-636	-253.731796	0	-21.322001	11.9	-0.089133	-2.59481	-0.046208
191.417	11:55:51.178	190	119	1	2	0	1	0	4	3	90	0	1	0	101309.984375	1.250156	1.250156	1260	-722	669	-1050	-18245	0	0	-327	-5130	837	0	1	0	0.	20.2	0	190	0	3	8	170	311500	0	0	0	0	0	0	0	116454433	521379733	501224064	79184640	384210144	0	-1313	0	327	0	0	-10490	-358	-205	18671	0	0	327	837	-5130	0.	0	0	0	0	0	0	0	0	880	-1096	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	-722	-18245	-327	0	-327	-1313	0	179	103	1668	2083	1611	-9525	-1702	1098	-39	100	-366	-253.112991	0	-21.27	11.9	-0.087945	-2.563572	-0.050187
191.517	11:55:51.278	190	119	1	2	0	1	0	4	3	90	0	1	0	101309.804688	1.265039	1.265039	1275	140	1911	-2548	-16498	0	0	-327	-5130	837	0	1	0	0.	20.2	0	190	0	3	8	170	311600	0	0	0	0	0	0	0	116454433	521379733	501224064	79184640	384210144	0	-1313	0	327	0	0	-10363	-359	-212	16646	0	0	327	837	-5130	0.	0	0	0	0	0	0	0	0	1270	-1689	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	140	-16498	-327	0	-327	-1313	0	210	32	1826	1861	1607	-10133	-755	309	261	209	-549	-254.041183	0	-21.348	11.9	-0.087601	-2.529428	-0.051722
191.617	11:55:51.378	190	119	1	2	0	1	0	4	3	90	0	1	0	101309.804688	1.265039	1.265039	1275	1521	1727	-2134	-12907	0	0	-327	-5130	837	0	1	0	0.	20.2	0	190	0	3	8	170	311700	0	0	0	0	0	0	0	116454433	521379733	501224064	79184640	384210144	0	-1313	0	327	0	0	-10230	-358	-230	11650	0	0	327	837	-5130	0.	0	0	0	0	0	0	0	0	360	-951	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	1521	-12907	-327	0	-327	-1313	0	244	55	1648	2101	1607	-9844	-14	-147	178	39	-636	-255.433487	0	-21.465	11.9	-0.08763	-2.496905	-0.055811
191.717	11:55:51.478	191	119	1	2	0	1	0	4	3	91	0	1	0	101309.867188	1.260078	1.260078	1270	256	37	-1041	-9862	0	0	-326	-5130	837	0	1	0	0.	20.2	0	190	0	3	8	170	311800	0	0	0	0	0	0	0	116454433	521379733	501224064	79184640	384210144	0	-1313	0	326	0	0	-10095	-367	-245	8759	0	0	326	837	-5130	0.	0	0	0	0	0	0	0	0	41	-1840	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	256	-9862	-326	0	-326	-1313	0	247	239	1636	2012	1668	-10123	-14	-583	113	-326	-623	-256.516388	0	-21.556	11.9	-0.089844	-2.463623	-0.060059
191.817	11:55:51.578	191	119	1	2	0	1	0	4	3	91	0	1	0	101309.867188	1.260078	1.260078	1270	-2410	-560	-1344	-6454	0	0	-326	-5130	837	0	1	0	0.	20.3	0	191	0	3	8	170	311900	0	0	0	0	0	0	0	116454433	521379733	501224064	79184640	384210144	0	-1313	0	326	0	0	-9969	-383	-252	9524	0	0	326	837	-5130	0.	0	0	0	0	0	0	0	0	1903	-2863	0	0	-5130	837	0	0	0	0	0	0	0	26214	57147	0	0	0	-2410	-6454	-326	0	-326	-1313	0	234	197	1721	1983	1641	-9839	44	-549	-514	326	-196	-252.803589	0	-21.243999	11.9	-0.093734	-2.433452	-0.061872
